"Net generation for all sectors"
"https://www.eia.gov/electricity/data/browser/#/topic/0?agg=2,0,1&fuel=vtvv&geo=vvvvvvvvvvvvo&sec=g&freq=A&start=2023&end=2024&ctype=map&ltype=pin&rtype=s&maptype=0&rse=0&pin="
"Sat May 17 2025 17:01:09 GMT-0600 (Mountain Daylight Time)"
"Source: U.S. Energy Information Administration"
"Arkansas",,"ELEC.GEN..A",,
"Arkansas : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-AR-99.A",63196,59641
"Arkansas : coal","thousand megawatthours","ELEC.GEN.COW-AR-99.A",16844,15660
"Arkansas : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-AR-99.A",45,35
"Arkansas : petroleum coke","thousand megawatthours","ELEC.GEN.PC-AR-99.A",0,0
"Arkansas : natural gas","thousand megawatthours","ELEC.GEN.NG-AR-99.A",26487,22832
"Arkansas : other gases","thousand megawatthours","ELEC.GEN.OOG-AR-99.A","--","--"
"Arkansas : nuclear","thousand megawatthours","ELEC.GEN.NUC-AR-99.A",14972,14763
"Arkansas : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-AR-99.A",3229,3252
"Arkansas : other renewables",,"ELEC.GEN.AOR-AR-99.A",,
"Arkansas : wind","thousand megawatthours","ELEC.GEN.WND-AR-99.A","--","--"
"Arkansas : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-AR-99.A",798,2200
"Arkansas : geothermal","thousand megawatthours","ELEC.GEN.GEO-AR-99.A","--","--"
"Arkansas : biomass","thousand megawatthours","ELEC.GEN.BIO-AR-99.A",713,814
"Arkansas : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-AR-99.A",687,789
"Arkansas : other biomass","thousand megawatthours","ELEC.GEN.WAS-AR-99.A",27,26
"Arkansas : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-AR-99.A",101,77
"Arkansas : other","thousand megawatthours","ELEC.GEN.OTH-AR-99.A",6,7
"Arkansas : all solar","thousand megawatthours","ELEC.GEN.TSN-AR-99.A",1194,2717
"Arkansas : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-AR-99.A",397,517
"Arkansas : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-AR-99.A",798,2200
"Louisiana",,"ELEC.GEN..A",,
"Louisiana : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-LA-99.A",97785,99006
"Louisiana : coal","thousand megawatthours","ELEC.GEN.COW-LA-99.A",4834,3764
"Louisiana : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-LA-99.A",9,"NM"
"Louisiana : petroleum coke","thousand megawatthours","ELEC.GEN.PC-LA-99.A",1023,37
"Louisiana : natural gas","thousand megawatthours","ELEC.GEN.NG-LA-99.A",74414,75139
"Louisiana : other gases","thousand megawatthours","ELEC.GEN.OOG-LA-99.A",1804,1316
"Louisiana : nuclear","thousand megawatthours","ELEC.GEN.NUC-LA-99.A",12211,14686
"Louisiana : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-LA-99.A",708,716
"Louisiana : other renewables",,"ELEC.GEN.AOR-LA-99.A",,
"Louisiana : wind","thousand megawatthours","ELEC.GEN.WND-LA-99.A","--","--"
"Louisiana : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-LA-99.A",292,1210
"Louisiana : geothermal","thousand megawatthours","ELEC.GEN.GEO-LA-99.A","--","--"
"Louisiana : biomass","thousand megawatthours","ELEC.GEN.BIO-LA-99.A",1988,1940
"Louisiana : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-LA-99.A",1904,1856
"Louisiana : other biomass","thousand megawatthours","ELEC.GEN.WAS-LA-99.A",84,84
"Louisiana : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-LA-99.A","--","--"
"Louisiana : other","thousand megawatthours","ELEC.GEN.OTH-LA-99.A",501,185
"Louisiana : all solar","thousand megawatthours","ELEC.GEN.TSN-LA-99.A",592,1546
"Louisiana : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-LA-99.A",300,336
"Louisiana : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-LA-99.A",292,1210
"Oklahoma",,"ELEC.GEN..A",,
"Oklahoma : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-OK-99.A",89236,94998
"Oklahoma : coal","thousand megawatthours","ELEC.GEN.COW-OK-99.A",5199,6135
"Oklahoma : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-OK-99.A",20,28
"Oklahoma : petroleum coke","thousand megawatthours","ELEC.GEN.PC-OK-99.A",0,0
"Oklahoma : natural gas","thousand megawatthours","ELEC.GEN.NG-OK-99.A",45213,48071
"Oklahoma : other gases","thousand megawatthours","ELEC.GEN.OOG-OK-99.A","--","--"
"Oklahoma : nuclear","thousand megawatthours","ELEC.GEN.NUC-OK-99.A","--","--"
"Oklahoma : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-OK-99.A",1483,1527
"Oklahoma : other renewables",,"ELEC.GEN.AOR-OK-99.A",,
"Oklahoma : wind","thousand megawatthours","ELEC.GEN.WND-OK-99.A",37012,38635
"Oklahoma : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-OK-99.A",79,297
"Oklahoma : geothermal","thousand megawatthours","ELEC.GEN.GEO-OK-99.A","--","--"
"Oklahoma : biomass","thousand megawatthours","ELEC.GEN.BIO-OK-99.A",265,331
"Oklahoma : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-OK-99.A",191,246
"Oklahoma : other biomass","thousand megawatthours","ELEC.GEN.WAS-OK-99.A",74,84
"Oklahoma : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-OK-99.A",-53,-48
"Oklahoma : other","thousand megawatthours","ELEC.GEN.OTH-OK-99.A",18,22
"Oklahoma : all solar","thousand megawatthours","ELEC.GEN.TSN-OK-99.A",242,526
"Oklahoma : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-OK-99.A",164,229
"Oklahoma : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-OK-99.A",79,297
"Texas",,"ELEC.GEN..A",,
"Texas : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-TX-99.A",547295,563753
"Texas : coal","thousand megawatthours","ELEC.GEN.COW-TX-99.A",71615,65545
"Texas : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-TX-99.A",176,252
"Texas : petroleum coke","thousand megawatthours","ELEC.GEN.PC-TX-99.A",59,57
"Texas : natural gas","thousand megawatthours","ELEC.GEN.NG-TX-99.A",282159,290347
"Texas : other gases","thousand megawatthours","ELEC.GEN.OOG-TX-99.A",2327,2415
"Texas : nuclear","thousand megawatthours","ELEC.GEN.NUC-TX-99.A",40680,38613
"Texas : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-TX-99.A",758,918
"Texas : other renewables",,"ELEC.GEN.AOR-TX-99.A",,
"Texas : wind","thousand megawatthours","ELEC.GEN.WND-TX-99.A",119855,124936
"Texas : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-TX-99.A",28150,39547
"Texas : geothermal","thousand megawatthours","ELEC.GEN.GEO-TX-99.A","--","--"
"Texas : biomass","thousand megawatthours","ELEC.GEN.BIO-TX-99.A",1280,1199
"Texas : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-TX-99.A",1103,1047
"Texas : other biomass","thousand megawatthours","ELEC.GEN.WAS-TX-99.A",177,152
"Texas : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-TX-99.A","--","--"
"Texas : other","thousand megawatthours","ELEC.GEN.OTH-TX-99.A",236,-76
"Texas : all solar","thousand megawatthours","ELEC.GEN.TSN-TX-99.A",32325,44506
"Texas : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-TX-99.A",4175,4959
"Texas : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-TX-99.A",28150,39547
"Mountain",,"ELEC.GEN..A",,
"Mountain : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-MTN-99.A",372230,381199
"Mountain : coal","thousand megawatthours","ELEC.GEN.COW-MTN-99.A",98285,87312
"Mountain : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-MTN-99.A",172,193
"Mountain : petroleum coke","thousand megawatthours","ELEC.GEN.PC-MTN-99.A",481,375
"Mountain : natural gas","thousand megawatthours","ELEC.GEN.NG-MTN-99.A",129519,133806
"Mountain : other gases","thousand megawatthours","ELEC.GEN.OOG-MTN-99.A",365,331
"Mountain : nuclear","thousand megawatthours","ELEC.GEN.NUC-MTN-99.A",31523,32388
"Mountain : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-MTN-99.A",27817,27149
"Mountain : other renewables",,"ELEC.GEN.AOR-MTN-99.A",,
"Mountain : wind","thousand megawatthours","ELEC.GEN.WND-MTN-99.A",49227,54560
"Mountain : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-MTN-99.A",28560,39249
"Mountain : geothermal","thousand megawatthours","ELEC.GEN.GEO-MTN-99.A",4733,4352
"Mountain : biomass","thousand megawatthours","ELEC.GEN.BIO-MTN-99.A",957,881
"Mountain : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-MTN-99.A",613,537
"Mountain : other biomass","thousand megawatthours","ELEC.GEN.WAS-MTN-99.A",344,344
"Mountain : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-MTN-99.A",161,142
"Mountain : other","thousand megawatthours","ELEC.GEN.OTH-MTN-99.A",432,460
"Mountain : all solar","thousand megawatthours","ELEC.GEN.TSN-MTN-99.A",38769,50992
"Mountain : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-MTN-99.A",10209,11743
"Mountain : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-MTN-99.A",28560,39249
"Arizona",,"ELEC.GEN..A",,
"Arizona : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-AZ-99.A",111839,116227
"Arizona : coal","thousand megawatthours","ELEC.GEN.COW-AZ-99.A",12069,9815
"Arizona : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-AZ-99.A",32,30
"Arizona : petroleum coke","thousand megawatthours","ELEC.GEN.PC-AZ-99.A","--","--"
"Arizona : natural gas","thousand megawatthours","ELEC.GEN.NG-AZ-99.A",52818,55155
"Arizona : other gases","thousand megawatthours","ELEC.GEN.OOG-AZ-99.A","--","--"
"Arizona : nuclear","thousand megawatthours","ELEC.GEN.NUC-AZ-99.A",31523,32388
"Arizona : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-AZ-99.A",5937,5226
"Arizona : other renewables",,"ELEC.GEN.AOR-AZ-99.A",,
"Arizona : wind","thousand megawatthours","ELEC.GEN.WND-AZ-99.A",1733,2540
"Arizona : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-AZ-99.A",7438,10786
"Arizona : geothermal","thousand megawatthours","ELEC.GEN.GEO-AZ-99.A","--","--"
"Arizona : biomass","thousand megawatthours","ELEC.GEN.BIO-AZ-99.A",193,217
"Arizona : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-AZ-99.A",175,199
"Arizona : other biomass","thousand megawatthours","ELEC.GEN.WAS-AZ-99.A",18,18
"Arizona : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-AZ-99.A",136,69
"Arizona : other","thousand megawatthours","ELEC.GEN.OTH-AZ-99.A",-40,0
"Arizona : all solar","thousand megawatthours","ELEC.GEN.TSN-AZ-99.A",12309,16237
"Arizona : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-AZ-99.A",4871,5450
"Arizona : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-AZ-99.A",7438,10786
"Colorado",,"ELEC.GEN..A",,
"Colorado : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-CO-99.A",57542,58664
"Colorado : coal","thousand megawatthours","ELEC.GEN.COW-CO-99.A",18788,16478
"Colorado : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-CO-99.A",48,"NM"
"Colorado : petroleum coke","thousand megawatthours","ELEC.GEN.PC-CO-99.A","--","--"
"Colorado : natural gas","thousand megawatthours","ELEC.GEN.NG-CO-99.A",17220,17813
"Colorado : other gases","thousand megawatthours","ELEC.GEN.OOG-CO-99.A",0,"--"
"Colorado : nuclear","thousand megawatthours","ELEC.GEN.NUC-CO-99.A","--","--"
"Colorado : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-CO-99.A",1597,1613
"Colorado : other renewables",,"ELEC.GEN.AOR-CO-99.A",,
"Colorado : wind","thousand megawatthours","ELEC.GEN.WND-CO-99.A",16091,17603
"Colorado : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-CO-99.A",3616,4939
"Colorado : geothermal","thousand megawatthours","ELEC.GEN.GEO-CO-99.A","--","--"
"Colorado : biomass","thousand megawatthours","ELEC.GEN.BIO-CO-99.A",134,81
"Colorado : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-CO-99.A",64,13
"Colorado : other biomass","thousand megawatthours","ELEC.GEN.WAS-CO-99.A",69,68
"Colorado : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-CO-99.A",25,73
"Colorado : other","thousand megawatthours","ELEC.GEN.OTH-CO-99.A",25,7
"Colorado : all solar","thousand megawatthours","ELEC.GEN.TSN-CO-99.A",5319,6975
"Colorado : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-CO-99.A",1704,2036
"Colorado : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-CO-99.A",3616,4939
"Idaho",,"ELEC.GEN..A",,
"Idaho : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-ID-99.A",17842,18403
"Idaho : coal","thousand megawatthours","ELEC.GEN.COW-ID-99.A",0,0
"Idaho : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-ID-99.A",0,0
"Idaho : petroleum coke","thousand megawatthours","ELEC.GEN.PC-ID-99.A","--","--"
"Idaho : natural gas","thousand megawatthours","ELEC.GEN.NG-ID-99.A",5686,5796
"Idaho : other gases","thousand megawatthours","ELEC.GEN.OOG-ID-99.A","--","--"
"Idaho : nuclear","thousand megawatthours","ELEC.GEN.NUC-ID-99.A","--","--"
"Idaho : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-ID-99.A",8378,8219
"Idaho : other renewables",,"ELEC.GEN.AOR-ID-99.A",,
"Idaho : wind","thousand megawatthours","ELEC.GEN.WND-ID-99.A",2320,2835
"Idaho : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-ID-99.A",854,1013
"Idaho : geothermal","thousand megawatthours","ELEC.GEN.GEO-ID-99.A",89,71
"Idaho : biomass","thousand megawatthours","ELEC.GEN.BIO-ID-99.A",444,401
"Idaho : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-ID-99.A",354,307
"Idaho : other biomass","thousand megawatthours","ELEC.GEN.WAS-ID-99.A",90,94
"Idaho : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-ID-99.A","--","--"
"Idaho : other","thousand megawatthours","ELEC.GEN.OTH-ID-99.A",72,69
"Idaho : all solar","thousand megawatthours","ELEC.GEN.TSN-ID-99.A",1092,1289
"Idaho : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-ID-99.A",238,276
"Idaho : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-ID-99.A",854,1013
"Montana",,"ELEC.GEN..A",,
"Montana : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-MT-99.A",26896,26365
"Montana : coal","thousand megawatthours","ELEC.GEN.COW-MT-99.A",11553,9754
"Montana : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-MT-99.A",10,19
"Montana : petroleum coke","thousand megawatthours","ELEC.GEN.PC-MT-99.A",481,375
"Montana : natural gas","thousand megawatthours","ELEC.GEN.NG-MT-99.A",1002,1096
"Montana : other gases","thousand megawatthours","ELEC.GEN.OOG-MT-99.A",10,5
"Montana : nuclear","thousand megawatthours","ELEC.GEN.NUC-MT-99.A","--","--"
"Montana : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-MT-99.A",8792,8616
"Montana : other renewables",,"ELEC.GEN.AOR-MT-99.A",,
"Montana : wind","thousand megawatthours","ELEC.GEN.WND-MT-99.A",4557,5853
"Montana : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-MT-99.A",240,367
"Montana : geothermal","thousand megawatthours","ELEC.GEN.GEO-MT-99.A","--","--"
"Montana : biomass","thousand megawatthours","ELEC.GEN.BIO-MT-99.A",27,24
"Montana : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-MT-99.A",20,17
"Montana : other biomass","thousand megawatthours","ELEC.GEN.WAS-MT-99.A",8,7
"Montana : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-MT-99.A","--","--"
"Montana : other","thousand megawatthours","ELEC.GEN.OTH-MT-99.A",224,256
"Montana : all solar","thousand megawatthours","ELEC.GEN.TSN-MT-99.A",316,474
"Montana : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-MT-99.A",76,107
"Montana : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-MT-99.A",240,367
"Nevada",,"ELEC.GEN..A",,
"Nevada : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-NV-99.A",42164,45530
"Nevada : coal","thousand megawatthours","ELEC.GEN.COW-NV-99.A",2060,2323
"Nevada : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-NV-99.A",8,6
"Nevada : petroleum coke","thousand megawatthours","ELEC.GEN.PC-NV-99.A","--","--"
"Nevada : natural gas","thousand megawatthours","ELEC.GEN.NG-NV-99.A",24599,25007
"Nevada : other gases","thousand megawatthours","ELEC.GEN.OOG-NV-99.A",0,0
"Nevada : nuclear","thousand megawatthours","ELEC.GEN.NUC-NV-99.A","--","--"
"Nevada : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-NV-99.A",1319,1607
"Nevada : other renewables",,"ELEC.GEN.AOR-NV-99.A",,
"Nevada : wind","thousand megawatthours","ELEC.GEN.WND-NV-99.A",291,319
"Nevada : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-NV-99.A",9696,12479
"Nevada : geothermal","thousand megawatthours","ELEC.GEN.GEO-NV-99.A",4150,3848
"Nevada : biomass","thousand megawatthours","ELEC.GEN.BIO-NV-99.A",54,56
"Nevada : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-NV-99.A","--","--"
"Nevada : other biomass","thousand megawatthours","ELEC.GEN.WAS-NV-99.A",54,56
"Nevada : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-NV-99.A","--","--"
"Nevada : other","thousand megawatthours","ELEC.GEN.OTH-NV-99.A",-13,-116
"Nevada : all solar","thousand megawatthours","ELEC.GEN.TSN-NV-99.A",11381,14524
"Nevada : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-NV-99.A",1685,2044
"Nevada : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-NV-99.A",9696,12479
"New Mexico",,"ELEC.GEN..A",,
"New Mexico : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-NM-99.A",39269,40148
"New Mexico : coal","thousand megawatthours","ELEC.GEN.COW-NM-99.A",7372,8432
"New Mexico : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-NM-99.A",1,"NM"
"New Mexico : petroleum coke","thousand megawatthours","ELEC.GEN.PC-NM-99.A","--","--"
"New Mexico : natural gas","thousand megawatthours","ELEC.GEN.NG-NM-99.A",14231,11891
"New Mexico : other gases","thousand megawatthours","ELEC.GEN.OOG-NM-99.A","--","--"
"New Mexico : nuclear","thousand megawatthours","ELEC.GEN.NUC-NM-99.A","--","--"
"New Mexico : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-NM-99.A",108,189
"New Mexico : other renewables",,"ELEC.GEN.AOR-NM-99.A",,
"New Mexico : wind","thousand megawatthours","ELEC.GEN.WND-NM-99.A",14914,15285
"New Mexico : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-NM-99.A",2613,4319
"New Mexico : geothermal","thousand megawatthours","ELEC.GEN.GEO-NM-99.A",36,26
"New Mexico : biomass","thousand megawatthours","ELEC.GEN.BIO-NM-99.A",13,13
"New Mexico : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-NM-99.A","--","--"
"New Mexico : other biomass","thousand megawatthours","ELEC.GEN.WAS-NM-99.A",13,13
"New Mexico : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-NM-99.A","--","--"
"New Mexico : other","thousand megawatthours","ELEC.GEN.OTH-NM-99.A",-19,-9
"New Mexico : all solar","thousand megawatthours","ELEC.GEN.TSN-NM-99.A",3314,5120
"New Mexico : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-NM-99.A",701,801
"New Mexico : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-NM-99.A",2613,4319
"Utah",,"ELEC.GEN..A",,
"Utah : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-UT-99.A",33497,34685
"Utah : coal","thousand megawatthours","ELEC.GEN.COW-UT-99.A",15600,15967
"Utah : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-UT-99.A",29,34
"Utah : petroleum coke","thousand megawatthours","ELEC.GEN.PC-UT-99.A","--","--"
"Utah : natural gas","thousand megawatthours","ELEC.GEN.NG-UT-99.A",11834,11574
"Utah : other gases","thousand megawatthours","ELEC.GEN.OOG-UT-99.A",3,1
"Utah : nuclear","thousand megawatthours","ELEC.GEN.NUC-UT-99.A","--","--"
"Utah : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-UT-99.A",769,776
"Utah : other renewables",,"ELEC.GEN.AOR-UT-99.A",,
"Utah : wind","thousand megawatthours","ELEC.GEN.WND-UT-99.A",683,751
"Utah : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-UT-99.A",3929,4923
"Utah : geothermal","thousand megawatthours","ELEC.GEN.GEO-UT-99.A",458,407
"Utah : biomass","thousand megawatthours","ELEC.GEN.BIO-UT-99.A",92,88
"Utah : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-UT-99.A","--","--"
"Utah : other biomass","thousand megawatthours","ELEC.GEN.WAS-UT-99.A",92,88
"Utah : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-UT-99.A","--","--"
"Utah : other","thousand megawatthours","ELEC.GEN.OTH-UT-99.A",98,164
"Utah : all solar","thousand megawatthours","ELEC.GEN.TSN-UT-99.A",4835,5918
"Utah : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-UT-99.A",906,995
"Utah : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-UT-99.A",3929,4923
"Wyoming",,"ELEC.GEN..A",,
"Wyoming : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-WY-99.A",43181,41177
"Wyoming : coal","thousand megawatthours","ELEC.GEN.COW-WY-99.A",30844,24544
"Wyoming : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-WY-99.A",44,46
"Wyoming : petroleum coke","thousand megawatthours","ELEC.GEN.PC-WY-99.A","--","--"
"Wyoming : natural gas","thousand megawatthours","ELEC.GEN.NG-WY-99.A",2129,5475
"Wyoming : other gases","thousand megawatthours","ELEC.GEN.OOG-WY-99.A",352,324
"Wyoming : nuclear","thousand megawatthours","ELEC.GEN.NUC-WY-99.A","--","--"
"Wyoming : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-WY-99.A",917,903
"Wyoming : other renewables",,"ELEC.GEN.AOR-WY-99.A",,
"Wyoming : wind","thousand megawatthours","ELEC.GEN.WND-WY-99.A",8637,9372
"Wyoming : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-WY-99.A",174,423
"Wyoming : geothermal","thousand megawatthours","ELEC.GEN.GEO-WY-99.A","--","--"
"Wyoming : biomass","thousand megawatthours","ELEC.GEN.BIO-WY-99.A","--","--"
"Wyoming : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-WY-99.A","--","--"
"Wyoming : other biomass","thousand megawatthours","ELEC.GEN.WAS-WY-99.A","--","--"
"Wyoming : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-WY-99.A","--","--"
"Wyoming : other","thousand megawatthours","ELEC.GEN.OTH-WY-99.A",84,90
"Wyoming : all solar","thousand megawatthours","ELEC.GEN.TSN-WY-99.A",202,456
"Wyoming : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-WY-99.A",29,33
"Wyoming : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-WY-99.A",174,423
"Pacific Contiguous",,"ELEC.GEN..A",,
"Pacific Contiguous : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-PCC-99.A",381281,378895
"Pacific Contiguous : coal","thousand megawatthours","ELEC.GEN.COW-PCC-99.A",4371,3092
"Pacific Contiguous : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-PCC-99.A",99,86
"Pacific Contiguous : petroleum coke","thousand megawatthours","ELEC.GEN.PC-PCC-99.A",0,0
"Pacific Contiguous : natural gas","thousand megawatthours","ELEC.GEN.NG-PCC-99.A",137183,128521
"Pacific Contiguous : other gases","thousand megawatthours","ELEC.GEN.OOG-PCC-99.A",1620,1431
"Pacific Contiguous : nuclear","thousand megawatthours","ELEC.GEN.NUC-PCC-99.A",26153,28346
"Pacific Contiguous : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-PCC-99.A",120156,117149
"Pacific Contiguous : other renewables",,"ELEC.GEN.AOR-PCC-99.A",,
"Pacific Contiguous : wind","thousand megawatthours","ELEC.GEN.WND-PCC-99.A",30522,32818
"Pacific Contiguous : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-PCC-99.A",43266,50333
"Pacific Contiguous : geothermal","thousand megawatthours","ELEC.GEN.GEO-PCC-99.A",11442,11071
"Pacific Contiguous : biomass","thousand megawatthours","ELEC.GEN.BIO-PCC-99.A",7253,6944
"Pacific Contiguous : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-PCC-99.A",4523,4370
"Pacific Contiguous : other biomass","thousand megawatthours","ELEC.GEN.WAS-PCC-99.A",2730,2573
"Pacific Contiguous : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-PCC-99.A",-396,-99
"Pacific Contiguous : other","thousand megawatthours","ELEC.GEN.OTH-PCC-99.A",-390,-798
"Pacific Contiguous : all solar","thousand megawatthours","ELEC.GEN.TSN-PCC-99.A",72277,83311
"Pacific Contiguous : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-PCC-99.A",29011,32978
"Pacific Contiguous : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-PCC-99.A",43266,50333
"California",,"ELEC.GEN..A",,
"California : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-CA-99.A",216629,214131
"California : coal","thousand megawatthours","ELEC.GEN.COW-CA-99.A",209,246
"California : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-CA-99.A",75,57
"California : petroleum coke","thousand megawatthours","ELEC.GEN.PC-CA-99.A",0,0
"California : natural gas","thousand megawatthours","ELEC.GEN.NG-CA-99.A",94390,86244
"California : other gases","thousand megawatthours","ELEC.GEN.OOG-CA-99.A",1382,1208
"California : nuclear","thousand megawatthours","ELEC.GEN.NUC-CA-99.A",17718,18379
